39.953173,-75.1928651,39.953173,-75.1928651,3HR,1,2,8/26/2015 9:54,3
39.9536487,-75.19523334,39.9536487,-75.19523334,3HR,1.5,2,8/27/2015 9:54,3
39.950792,-75.1895132,39.950792,-75.1895132,12HR,1,2,8/28/2015 9:54,12
39.952335,-75.19046533,39.952335,-75.19046533,2HR,2,2,8/29/2015 9:54,2
39.952756,-75.19277783,39.952756,-75.19277783,3HR,2,2,8/30/2015 9:54,3
39.9536273,-75.198812,39.9536273,-75.198812,3HR,1,2,8/31/2015 9:54,3
39.9588224,-75.19377894,39.9588224,-75.19377894,1HR,0.5,2,9/1/2015 9:54,1
40.042427,-75.05392172,40.042427,-75.05392172,2HR,0.5,2,9/2/2015 9:54,2
40.0583266,-75.06187552,40.0583266,-75.06187552,2HR,0.5,2,9/3/2015 9:54,2
40.0771788,-75.0431094,40.0771788,-75.0431094,2HR,0.5,2,9/4/2015 9:54,2
40.0234219,-75.1484146,40.0234219,-75.1484146,2HR,0.5,2,9/5/2015 9:54,2
40.071956,-75.15735428,40.071956,-75.15735428,2HR,0.5,2,9/6/2015 9:54,2
39.9255428,-75.16950941,39.9255428,-75.16950941,2HR,0.5,2,9/7/2015 9:54,2
40.0145922,-75.15667218,40.0145922,-75.15667218,2HR,0.5,2,9/8/2015 9:54,2
39.9276229,-75.1664518,39.9276229,-75.1664518,2HR,0.5,2,9/9/2015 9:54,2
39.960338,-75.241294,39.960338,-75.241294,2HR,0.5,2,9/10/2015 9:54,2
